Symbol,Strategy,Signal,Result,Date,RSI,ADX,Relative_Volume,ATR_Pct,EMA_Diff_Pct,Candle_Body_Pct
ADA-USD,Waterfall,SHORT,LOSS,2026-04-21 00:00:00+00:00,46.26648326614759,12.150950229767908,0.06105977340243126,1.824964559006184,0.13241505682215324,0.36422515166499825
ADA-USD,Waterfall,SHORT,LOSS,2026-04-21 12:00:00+00:00,49.48361631728412,10.946774474295115,4.542671198116387,1.7045299618953655,0.07188544921356585,0.5627045129018126
ADA-USD,Waterfall,SHORT,LOSS,2026-04-21 16:00:00+00:00,42.197977546417015,10.975998353527444,0.012424606785015675,1.760367476793137,0.1632403300889582,1.7565352365589764
ADA-USD,Waterfall,SHORT,LOSS,2026-04-22 20:00:00+00:00,46.61751609465207,11.776362432545966,0.0026283081246874273,1.6998398361041396,0.3268441855545436,1.5694190520067306
ADA-USD,Waterfall,SHORT,LOSS,2026-04-23 16:00:00+00:00,44.98337154031071,12.65639196128881,0.023733799984109932,1.6791345349438829,0.01865611879972697,1.5397101446475248
ADA-USD,Waterfall,SHORT,LOSS,2026-04-24 00:00:00+00:00,48.31504368593953,12.514434732582714,0.000390514436078789,1.6421619332736743,0.0035027151810057737,0.5631511915174392
ADA-USD,Waterfall,SHORT,LOSS,2026-04-25 12:00:00+00:00,49.976105453138544,7.953975457308292,1.4166380926416733,1.3949944508457417,0.19826051592452126,0.5992850776205862
ADA-USD,Waterfall,SHORT,LOSS,2026-04-25 16:00:00+00:00,47.40236159095568,8.179516784250897,0.0,1.3669952856584904,0.16308435576489969,0.3611498506086843
ADA-USD,Waterfall,SHORT,LOSS,2026-04-26 00:00:00+00:00,48.182880847384176,8.737064127758298,0.0,1.271333453419034,0.13280967905525726,0.3206347571994705
ADA-USD,Waterfall,SHORT,LOSS,2026-04-27 04:00:00+00:00,41.81868390950334,9.139241076714194,6.175407829122666,1.4316952355416563,0.24873792783762372,2.832860950635003
ADA-USD,Waterfall,SHORT,LOSS,2026-04-29 12:00:00+00:00,40.65726138565482,11.555848631161753,2.541344003491958,1.4251849806267545,0.31643468721520823,2.9496118555858355
ADA-USD,Waterfall,SHORT,LOSS,2026-04-30 08:00:00+00:00,46.795611446322276,12.692469401881837,0.0,1.4267731965553274,0.5051104685476284,0.24380746536690917
ADA-USD,Waterfall,SHORT,LOSS,2026-04-30 16:00:00+00:00,47.338451543854546,11.930564380885215,0.0,1.379203724512263,0.47913508004839633,0.44661134098775884
ADA-USD,Waterfall,SHORT,LOSS,2026-04-30 20:00:00+00:00,46.69617147983893,11.58992430536027,0.0,1.33741941348239,0.48522946338107203,0.08129612961732305
ADA-USD,Waterfall,SHORT,LOSS,2026-05-02 04:00:00+00:00,49.38563909482961,8.73389441343781,0.0911783506488257,1.150802957041739,0.17390111508199568,0.16148238215961075
ADA-USD,Waterfall,SHORT,LOSS,2026-05-03 00:00:00+00:00,49.08890090317466,9.442289740871823,1.6553106011907555,1.097887427956024,0.00023265909032133426,0.8061221970906519
ADA-USD,Waterfall,SHORT,LOSS,2026-05-04 08:00:00+00:00,47.92056778808281,9.901011225611798,4.780300216661776,1.2685272716165268,0.22449513399162252,1.2072458858854105
ADA-USD,Waterfall,SHORT,LOSS,2026-05-04 20:00:00+00:00,50.67031621546241,9.165865849098083,0.0,1.2841729392062375,0.24467722054486948,0.440353776716655
ADA-USD,FOMO Short,SHORT,LOSS,2026-05-06 12:00:00+00:00,70.07569511871084,22.672697496400808,0.13361508115878862,1.6148165355468524,1.5501032865532265,1.5695110214022103
ADA-USD,Mega Trend,LONG,LOSS,2026-05-12 16:00:00+00:00,47.66922799780833,29.819941474952433,0.8176729563707444,1.8871780393692594,2.151688432674055,1.1025325840365796
ADA-USD,Mega Trend,LONG,LOSS,2026-05-14 12:00:00+00:00,50.455208700614854,20.729090963175096,0.0,1.7765184263441647,0.39180119801550345,2.368622722471788
ADA-USD,Waterfall,SHORT,WIN,2026-05-24 00:00:00+00:00,45.99302366472146,28.665122413378953,0.23886343877396207,1.705900351099353,1.9225398482746463,0.3265300512016053
ADA-USD,Waterfall,SHORT,WIN,2026-05-24 04:00:00+00:00,45.81816065795035,26.87960867938416,0.0,1.6226132749525546,1.8717066222735064,0.08166736751002937
ADA-USD,Waterfall,SHORT,WIN,2026-05-25 20:00:00+00:00,45.569385886082564,18.058604633472267,0.30036401769161103,1.4365301425968018,1.4924046543757448,0.6981515460980131
ADA-USD,Waterfall,SHORT,WIN,2026-05-26 12:00:00+00:00,45.16678388412849,16.496789518452278,3.3785277585175537,1.5379732288304604,1.4595724032430446,0.6600648704579506
ADA-USD,Waterfall,SHORT,WIN,2026-05-30 04:00:00+00:00,46.18715334863579,15.022001694714266,1.460249911586893,1.8155060426973495,1.9344489323287868,0.5106406021895322
ADA-USD,Waterfall,SHORT,WIN,2026-05-30 20:00:00+00:00,47.66701770429806,15.675500666397372,0.5801116469772594,1.593386474458093,1.6209862390867424,0.5942312518594829
ADA-USD,Waterfall,SHORT,WIN,2026-05-31 12:00:00+00:00,42.90589422794334,16.149981632764742,2.13186664673529,1.5354138755723754,1.3816227537061605,1.4132746051032807
ADA-USD,Waterfall,SHORT,WIN,2026-06-01 04:00:00+00:00,39.66794260032281,13.782367297740926,2.887341327544396,1.668167476779482,1.3625701006485806,2.5140848914046394
ADA-USD,Liquidation,LONG,LOSS,2026-06-02 16:00:00+00:00,26.09304664092849,26.167823974620735,3.3464314432405935,2.1853099650692296,2.7006613721251465,0.23201557741827525
ADA-USD,Liquidation,LONG,LOSS,2026-06-05 04:00:00+00:00,17.185695903307376,59.13991532653877,3.3306859041630643,4.649095051426546,11.128874155268461,3.061846574242963
ADA-USD,Liquidation,LONG,LOSS,2026-06-05 16:00:00+00:00,20.173123819957713,65.215344344276,1.321647974410459,4.818887652821053,13.43320793312503,2.3052977665063317
ADA-USD,Liquidation,LONG,WIN,2026-06-06 04:00:00+00:00,21.586466907825816,70.12486463197855,0.5689550002597613,5.085033237431269,15.043681000409428,1.5257444328578098
ADA-USD,Liquidation,LONG,WIN,2026-06-06 12:00:00+00:00,24.351969167744507,71.46365355559314,0.0,4.935700064611084,15.258030954429897,1.2634264594736888
ADA-USD,Liquidation,LONG,WIN,2026-06-06 20:00:00+00:00,24.43619830415388,72.28024592209746,0.0,4.5624281864269465,15.392955695520575,0.3814337399433737
ADA-USD,Waterfall,SHORT,LOSS,2026-06-09 00:00:00+00:00,43.690120897443904,43.37389737655811,0.8133838082430488,3.728872319279633,9.659224510829446,2.5872432967860384
ADA-USD,Waterfall,SHORT,LOSS,2026-06-09 08:00:00+00:00,45.85522624729396,38.77052897678533,0.0,3.573738306528723,8.789394136248967,1.6119408561806678
ADA-USD,Waterfall,SHORT,LOSS,2026-06-09 12:00:00+00:00,41.08306015786346,37.47639565768143,0.3309214809223135,3.7168339853265744,8.848044815018872,2.6380357161630514
ADA-USD,Waterfall,SHORT,LOSS,2026-06-09 20:00:00+00:00,44.67202325953375,35.603756367879,0.0,3.7032295008696483,8.112189164948681,1.9370517925411928
ADA-USD,Waterfall,SHORT,LOSS,2026-06-14 08:00:00+00:00,49.37011053391357,22.747871185198854,0.6944518387523921,2.25324161493543,1.710195134497631,0.7067169749062864
ADA-USD,Waterfall,SHORT,WIN,2026-06-16 12:00:00+00:00,47.85696264626175,27.986329868841693,0.0,2.9122623327844472,0.6321711616793793,2.7586246467611124
AVAX-USD,Waterfall,SHORT,LOSS,2026-04-06 20:00:00+00:00,45.030564602900625,28.129911577576014,2.418255099912997,1.881706601926731,0.5626807186681374,4.5769782484016
AVAX-USD,Waterfall,SHORT,LOSS,2026-04-08 20:00:00+00:00,49.56963462436441,22.677635515615464,0.0,2.2169317352621274,0.5669431665407424,1.328398836209602
AVAX-USD,Waterfall,SHORT,LOSS,2026-04-09 08:00:00+00:00,50.3650610496361,18.903035356160377,0.005415877537193195,1.9748257773095357,0.4571405628638435,0.026545503478490422
